7a 0f 03 64 a0 77 b0 42 11 33 33 00 66 a4 7f 
7a 0f 04 64 a0 77 b0 42 3e 00 00 00 82 c0 7f 
7a 0f 05 64 a0 77 b0 44 08 f3 33 01 f3 5b 7f 
7a 0f 01 64 a0 77 b0 44 06 b9 9a 01 ee 39 7f 
7a 0f 02 64 a0 77 b0 43 78 cc cd 01 2a 45 7f 
7a 0f 03 64 a0 77 b0 42 52 00 00 00 8e a1 7f 
7a 0f 04 64 a0 77 b0 44 03 8c cd 01 e8 39 7f 
7a 0f 05 64 a0 77 b0 42 2e 66 66 00 78 0d 7f 
7a 0f 01 64 a0 77 b0 42 4c cc cd 00 8b 13 7f 
7a 0f 02 64 a0 77 b0 42 5b 33 33 00 94 2d 7f 
7a 0f 03 64 a0 77 b0 43 cc 00 00 01 ad 06 7f 
7a 0f 04 64 a0 77 b0 43 ee 33 33 01 cf 5b 7f 
7a 0f 05 64 a0 77 b0 41 1b 33 33 00 28 d7 7f 
7a 0f 01 64 a0 77 b0 43 c4 99 9a 01 a5 e5 7f 
7a 0f 02 64 a0 77 b0 42 19 99 9a 00 6b cb 7f 
7a 0f 03 64 a0 77 b0 42 56 00 00 00 91 9a 7f 
7a 0f 04 64 a0 77 b0 42 26 66 66 00 73 1b 7f 
7a 0f 05 64 a0 77 b0 42 4c 66 66 00 8b dc 7f 
7a 0f 01 64 a0 77 b0 42 1e 00 00 00 6e f7 7f 
7a 0f 02 64 a0 77 b0 42 28 00 00 00 74 e6 7f 
7a 0f 03 64 a0 77 b0 43 e6 73 33 01 c7 2c 7f 
7a 0f 04 64 a0 77 b0 42 4a cc cd 00 8a 13 7f 
7a 0f 05 64 a0 77 b0 42 14 cc cd 00 68 6a 7f 
7a 0f 01 64 a0 77 b0 42 5b 33 33 00 94 2e 7f 
7a 0f 02 64 a0 77 b0 42 1a cc cd 00 6c 63 7f 
7a 0f 03 64 a0 77 b0 42 44 66 66 00 86 eb 7f 
7a 0f 04 64 a0 77 b0 42 1e 66 66 00 6e 28 7f 
7a 0f 05 64 a0 77 b0 43 47 4c cd 00 f9 25 7f 
7a 0f 01 64 a0 77 b0 42 4d 99 9a 00 8c 77 7f 
7a 0f 02 64 a0 77 b0 42 0a 66 66 00 62 4a 7f 
7a 0f 03 64 a0 77 b0 41 09 99 9a 00 24 22 7f 
7a 0f 04 64 a0 77 b0 42 29 99 9a 00 75 af 7f 
7a 0f 05 64 a0 77 b0 42 24 66 66 00 72 1d 7f 
7a 0f 01 64 a0 77 b0 42 36 00 00 00 7d d0 7f 
7a 0f 02 64 a0 77 b0 42 3e cc cd 00 82 29 7f 
7a 0f 03 64 a0 77 b0 43 57 80 00 01 09 9f 7f 
7a 0f 04 64 a0 77 b0 44 08 86 66 01 f2 97 7f 
7a 0f 05 64 a0 77 b0 42 1e 00 00 00 6e f3 7f 
7a 0f 01 64 a0 77 b0 42 4a 00 00 00 8a af 7f 
7a 0f 02 64 a0 77 b0 42 1d 99 9a 00 6e c4 7f 
7a 0f 03 64 a0 77 b0 42 5b 99 9a 00 94 5f 7f 
7a 0f 04 64 a0 77 b0 40 c6 66 66 00 1a d6 7f 
7a 0f 05 64 a0 77 b0 42 23 99 9a 00 72 b7 7f 
7a 0f 01 64 a0 77 b0 41 38 00 00 00 30 1c 7f 
7a 0f 02 64 a0 77 b0 43 26 4c cd 00 d8 6a 7f 
7a 0f 03 64 a0 77 b0 42 22 cc cd 00 71 55 7f 
7a 0f 04 64 a0 77 b0 42 3e cc cd 00 82 27 7f 
7a 0f 05 64 a0 77 b0 40 d9 99 9a 00 1c 59 7f 
7a 0f 01 64 a0 77 b0 43 6a 66 66 01 1c 2f 7f 
7a 0f 02 64 a0 77 b0 42 40 00 00 00 83 bf 7f 
7a 0f 03 64 a0 77 b0 42 34 00 00 00 7c d1 7f 
7a 0f 04 64 a0 77 b0 43 41 cc cd 00 f3 b2 7f 
7a 0f 05 64 a0 77 b0 42 40 00 00 00 83 bc 7f 
7a 0f 01 64 a0 77 b0 42 1a 00 00 00 6c fd 7f 
7a 0f 02 64 a0 77 b0 43 d6 d9 9a 01 b8 7f 7f 
7a 0f 03 64 a0 77 b0 43 bb a6 66 01 9c 1c 7f 
7a 0f 04 64 a0 77 b0 42 1a 00 00 00 6c fa 7f 
7a 0f 05 64 a0 77 b0 43 c1 b3 33 01 a2 34 7f 
7a 0f 01 64 a0 77 b0 42 48 66 66 00 88 e7 7f 
7a 0f 02 64 a0 77 b0 42 4d 99 9a 00 8c 76 7f 
7a 0f 03 64 a0 77 b0 43 ff 73 33 01 e0 fa 7f 
7a 0f 04 64 a0 77 b0 42 2c cc cd 00 77 44 7f 
7a 0f 05 64 a0 77 b0 40 e6 66 66 00 1e b1 7f 
7a 0f 01 64 a0 77 b0 42 1e 00 00 00 6e f7 7f 
7a 0f 02 64 a0 77 b0 42 16 00 00 00 69 03 7f 
7a 0f 03 64 a0 77 b0 42 10 00 00 00 65 0c 7f 
7a 0f 04 64 a0 77 b0 42 42 00 00 00 84 ba 7f 
7a 0f 05 64 a0 77 b0 42 2e 66 66 00 78 0d 7f 
7a 0f 01 64 a0 77 b0 42 32 66 66 00 7b 0a 7f 
7a 0f 02 64 a0 77 b0 42 55 33 33 00 90 37 7f 
7a 0f 03 64 a0 77 b0 42 38 00 00 00 7e cb 7f 
7a 0f 04 64 a0 77 b0 42 17 33 33 00 6a 99 7f 
7a 0f 05 64 a0 77 b0 42 2f 33 33 00 79 71 7f 
7a 0f 01 64 a0 77 b0 42 2a 00 00 00 76 e3 7f 
7a 0f 02 64 a0 77 b0 43 7d 33 33 01 2f 6e 7f 
7a 0f 03 64 a0 77 b0 42 3f 99 9a 00 83 8c 7f 
7a 0f 04 64 a0 77 b0 41 85 99 9a 00 3c 8d 7f 
7a 0f 05 64 a0 77 b0 44 06 f9 9a 01 ef f4 7f 
7a 0f 01 64 a0 77 b0 42 34 00 00 00 7c d3 7f 
7a 0f 02 64 a0 77 b0 42 14 66 66 00 68 3a 7f 
7a 0f 03 64 a0 77 b0 42 17 33 33 00 6a 9a 7f 
7a 0f 04 64 a0 77 b0 42 59 33 33 00 93 2e 7f 
7a 0f 05 64 a0 77 b0 42 28 00 00 00 74 e3 7f 
7a 0f 01 64 a0 77 b0 42 5c cc cd 00 95 f9 7f 
7a 0f 02 64 a0 77 b0 43 26 19 9a 00 d8 d0 7f 
7a 0f 03 64 a0 77 b0 42 5b 33 33 00 94 2c 7f 
7a 0f 04 64 a0 77 b0 42 11 33 33 00 66 a3 7f 
7a 0f 05 64 a0 77 b0 41 0c cc cd 00 25 b6 7f 
7a 0f 01 64 a0 77 b0 42 4e 66 66 00 8c dd 7f 
7a 0f 02 64 a0 77 b0 42 1a 00 00 00 6c fc 7f 
7a 0f 03 64 a0 77 b0 42 44 00 00 00 86 b7 7f 
7a 0f 04 64 a0 77 b0 43 c5 c0 00 01 a6 53 7f 
7a 0f 05 64 a0 77 b0 43 e3 d9 9a 01 c5 62 7f 
7a 0f 01 64 a0 77 b0 42 5e 00 00 00 96 8f 7f 
7a 0f 02 64 a0 77 b0 42 24 cc cd 00 72 53 7f 
7a 0f 03 64 a0 77 b0 44 01 a0 00 01 e4 f9 7f 
7a 0f 04 64 a0 77 b0 42 49 33 33 00 89 48 7f 
7a 0f 05 64 a0 77 b0 42 16 66 66 00 69 34 7f 
7a 0f 01 64 a0 77 b0 42 54 66 66 00 90 d3 7f 
7a 0f 02 64 a0 77 b0 40 e6 66 66 00 1e b4 7f 
7a 0f 03 64 a0 77 b0 43 c9 f3 33 01 ab e5 7f 
7a 0f 04 64 a0 77 b0 42 50 cc cd 00 8e 09 7f 
7a 0f 05 64 a0 77 b0 42 44 00 00 00 86 b5 7f 
7a 0f 01 64 a0 77 b0 42 52 66 66 00 8f d6 7f 
7a 0f 02 64 a0 77 b0 43 f8 a6 66 01 d9 a3 7f 
7a 0f 03 64 a0 77 b0 42 16 66 66 00 69 36 7f 
7a 0f 04 64 a0 77 b0 42 43 99 9a 00 86 84 7f 
7a 0f 05 64 a0 77 b0 42 e0 00 00 00 b4 eb 7f 
7a 0f 01 64 a0 77 b0 43 a4 26 66 01 7a d7 7f 
7a 0f 02 64 a0 77 b0 42 35 99 9a 00 7d 9d 7f 
7a 0f 03 64 a0 77 b0 44 00 d9 9a 01 e2 29 7f 
7a 0f 04 64 a0 77 b0 42 0e 00 00 00 64 0e 7f 
7a 0f 05 64 a0 77 b0 41 33 33 33 00 2f b8 7f 
7a 0f 01 64 a0 77 b0 43 bf 4c cd 01 a0 09 7f 
7a 0f 02 64 a0 77 b0 42 0f 33 33 00 65 a8 7f 
7a 0f 03 64 a0 77 b0 41 23 33 33 00 2a cf 7f 
7a 0f 04 64 a0 77 b0 42 1a 66 66 00 6c 2e 7f 
7a 0f 05 64 a0 77 b0 42 27 33 33 00 74 7e 7f 
7a 0f 01 64 a0 77 b0 42 2a cc cd 00 76 4a 7f 
7a 0f 02 64 a0 77 b0 42 4c cc cd 00 8b 12 7f 
7a 0f 03 64 a0 77 b0 42 1e 00 00 00 6e f5 7f 
7a 0f 04 64 a0 77 b0 42 23 33 33 00 71 86 7f 
7a 0f 05 64 a0 77 b0 42 38 00 00 00 7e c9 7f 
7a 0f 01 64 a0 77 b0 42 2e 00 00 00 78 dd 7f 
7a 0f 02 64 a0 77 b0 42 50 00 00 00 8d a5 7f 
7a 0f 03 64 a0 77 b0 42 5a cc cd 00 94 fa 7f 
7a 0f 04 64 a0 77 b0 42 48 cc cd 00 89 16 7f 
7a 0f 05 64 a0 77 b0 42 47 33 33 00 88 4a 7f 
7a 0f 01 64 a0 77 b0 41 2b 33 33 00 2d c6 7f 
7a 0f 02 64 a0 77 b0 42 3a cc cd 00 80 2f 7f 
7a 0f 03 64 a0 77 b0 42 37 99 9a 00 7e 99 7f 
7a 0f 04 64 a0 77 b0 43 1a 00 00 00 cc 99 7f 
7a 0f 05 64 a0 77 b0 43 d6 cc cd 01 b8 56 7f 
7a 0f 01 64 a0 77 b0 42 51 99 9a 00 8e 71 7f 
7a 0f 02 64 a0 77 b0 41 51 99 9a 00 34 cb 7f 
7a 0f 03 64 a0 77 b0 42 10 cc cd 00 66 72 7f 
7a 0f 04 64 a0 77 b0 42 4c 66 66 00 8b dd 7f 
7a 0f 05 64 a0 77 b0 43 c0 19 9a 01 a1 69 7f 
7a 0f 01 64 a0 77 b0 42 22 00 00 00 70 f1 7f 
7a 0f 02 64 a0 77 b0 42 2e 66 66 00 78 10 7f 
7a 0f 03 64 a0 77 b0 42 31 33 33 00 7a 70 7f 
7a 0f 04 64 a0 77 b0 42 14 00 00 00 68 04 7f 
7a 0f 05 64 a0 77 b0 41 51 99 9a 00 34 c8 7f 
7a 0f 01 64 a0 77 b0 40 c6 66 66 00 1a d9 7f 
7a 0f 02 64 a0 77 b0 42 30 cc cd 00 7a 3f 7f 
7a 0f 03 64 a0 77 b0 43 f3 99 9a 01 d4 85 7f 
7a 0f 04 64 a0 77 b0 42 4d 99 9a 00 8c 74 7f 
7a 0f 05 64 a0 77 b0 42 5a 00 00 00 94 91 7f 
7a 0f 01 64 a0 77 b0 41 34 cc cd 00 2f 88 7f 
7a 0f 02 64 a0 77 b0 43 8e 73 33 01 4e fe 7f 
7a 0f 03 64 a0 77 b0 42 4c 00 00 00 8b aa 7f 
7a 0f 04 64 a0 77 b0 41 ad 99 9a 00 47 5a 7f 
7a 0f 05 64 a0 77 b0 42 2b 99 9a 00 76 ab 7f 
7a 0f 01 64 a0 77 b0 42 24 00 00 00 72 ed 7f 
7a 0f 02 64 a0 77 b0 43 c5 26 66 01 a6 89 7f 
7a 0f 03 64 a0 77 b0 41 10 00 00 00 26 4c 7f 
7a 0f 04 64 a0 77 b0 42 2a 66 66 00 76 14 7f 
7a 0f 05 64 a0 77 b0 41 f0 cc cd 00 58 9f 7f 
7a 0f 01 64 a0 77 b0 42 2d 33 33 00 78 78 7f 
7a 0f 02 64 a0 77 b0 42 18 cc cd 00 6b 66 7f 
7a 0f 03 64 a0 77 b0 43 87 99 9a 01 41 84 7f 
7a 0f 04 64 a0 77 b0 42 10 00 00 00 65 0b 7f 
7a 0f 05 64 a0 77 b0 42 39 99 9a 00 7f 94 7f 
7a 0f 01 64 a0 77 b0 41 0b 33 33 00 24 ef 7f 
7a 0f 02 64 a0 77 b0 43 53 b3 33 01 05 42 7f 
7a 0f 03 64 a0 77 b0 42 54 cc cd 00 90 04 7f 
7a 0f 04 64 a0 77 b0 42 42 66 66 00 85 ed 7f 
7a 0f 05 64 a0 77 b0 43 d5 99 9a 01 b6 bf 7f 
7a 0f 01 64 a0 77 b0 42 50 cc cd 00 8e 0c 7f 
7a 0f 02 64 a0 77 b0 42 0f 33 33 00 65 a8 7f 
7a 0f 03 64 a0 77 b0 42 32 66 66 00 7b 08 7f 
7a 0f 04 64 a0 77 b0 40 b3 33 33 00 17 52 7f 
7a 0f 05 64 a0 77 b0 42 51 33 33 00 8e 3a 7f 
7a 0f 01 64 a0 77 b0 42 56 66 66 00 91 d0 7f 
7a 0f 02 64 a0 77 b0 42 20 00 00 00 6f f3 7f 
7a 0f 03 64 a0 77 b0 42 0e cc cd 00 64 76 7f 
7a 0f 04 64 a0 77 b0 43 56 00 00 01 08 20 7f 
7a 0f 05 64 a0 77 b0 42 21 33 33 00 70 88 7f 
7a 0f 01 64 a0 77 b0 42 52 66 66 00 8f d6 7f 
7a 0f 02 64 a0 77 b0 43 53 19 9a 01 05 75 7f 
7a 0f 03 64 a0 77 b0 42 38 00 00 00 7e cb 7f 
7a 0f 04 64 a0 77 b0 42 57 99 9a 00 92 64 7f 
7a 0f 05 64 a0 77 b0 42 3f 99 9a 00 83 8a 7f 
7a 0f 01 64 a0 77 b0 42 1d 99 9a 00 6e c5 7f 
7a 0f 02 64 a0 77 b0 42 1c cc cd 00 6d 60 7f 
7a 0f 03 64 a0 77 b0 42 46 cc cd 00 88 1a 7f 
7a 0f 04 64 a0 77 b0 42 33 99 9a 00 7c 9e 7f 
7a 0f 05 64 a0 77 b0 42 0e 66 66 00 64 41 7f 
7a 0f 01 64 a0 77 b0 43 30 e6 66 00 e2 24 7f 
7a 0f 02 64 a0 77 b0 40 c6 66 66 00 1a d8 7f 
7a 0f 03 64 a0 77 b0 43 5d cc cd 01 0f 7a 7f 
7a 0f 04 64 a0 77 b0 42 5d 99 9a 00 96 5a 7f 
7a 0f 05 64 a0 77 b0 42 20 cc cd 00 70 56 7f 
7a 0f 01 64 a0 77 b0 41 1c cc cd 00 29 a6 7f 
7a 0f 02 64 a0 77 b0 42 5d 99 9a 00 96 5c 7f 
7a 0f 03 64 a0 77 b0 43 9e b3 33 01 6f 8c 7f 
7a 0f 04 64 a0 77 b0 42 1c 00 00 00 6d f7 7f 
7a 0f 05 64 a0 77 b0 41 d4 00 00 00 51 5b 7f 
7a 0f 01 64 a0 77 b0 41 38 00 00 00 30 1c 7f 
7a 0f 02 64 a0 77 b0 42 10 cc cd 00 66 73 7f 
7a 0f 03 64 a0 77 b0 42 4b 33 33 00 8a 46 7f 
7a 0f 04 64 a0 77 b0 43 a7 e6 66 01 81 0a 7f 
7a 0f 05 64 a0 77 b0 42 2e 66 66 00 78 0d 7f 
7a 0f 01 64 a0 77 b0 42 58 00 00 00 92 99 7f 
7a 0f 02 64 a0 77 b0 42 27 33 33 00 74 81 7f 
7a 0f 03 64 a0 77 b0 43 ae 66 66 01 8e 77 7f 
7a 0f 04 64 a0 77 b0 43 ee 26 66 01 cf 35 7f 
7a 0f 05 64 a0 77 b0 42 12 cc cd 00 67 6d 7f 
7a 0f 01 64 a0 77 b0 42 1d 33 33 00 6e 92 7f 
7a 0f 02 64 a0 77 b0 43 6b e6 66 01 1d ac 7f 
7a 0f 03 64 a0 77 b0 42 2e 66 66 00 78 0f 7f 
7a 0f 04 64 a0 77 b0 42 1c 00 00 00 6d f7 7f 
7a 0f 05 64 a0 77 b0 42 b6 00 00 00 a9 20 7f 
7a 0f 01 64 a0 77 b0 42 5b 33 33 00 94 2e 7f 
7a 0f 02 64 a0 77 b0 42 2f 33 33 00 79 74 7f 
7a 0f 03 64 a0 77 b0 43 1f e6 66 00 d1 44 7f 
7a 0f 04 64 a0 77 b0 43 47 00 00 00 f8 40 7f 
7a 0f 05 64 a0 77 b0 42 1b 33 33 00 6c 92 7f 
7a 0f 01 64 a0 77 b0 40 d3 33 33 00 1c 30 7f 
7a 0f 02 64 a0 77 b0 42 2f 99 9a 00 79 a7 7f 
7a 0f 03 64 a0 77 b0 42 3a 00 00 00 80 c7 7f 
7a 0f 04 64 a0 77 b0 42 26 66 66 00 73 1b 7f 
7a 0f 05 64 a0 77 b0 42 4d 99 9a 00 8c 73 7f 
7a 0f 01 64 a0 77 b0 43 da 59 9a 01 bb f9 7f 
7a 0f 02 64 a0 77 b0 42 50 66 66 00 8e d8 7f 
7a 0f 03 64 a0 77 b0 42 27 33 33 00 74 80 7f 
7a 0f 04 64 a0 77 b0 42 40 cc cd 00 84 23 7f 
7a 0f 05 64 a0 77 b0 42 37 33 33 00 7e 64 7f 
7a 0f 01 64 a0 77 b0 42 2c 66 66 00 77 14 7f 
7a 0f 02 64 a0 77 b0 43 d8 59 9a 01 b9 fc 7f 
7a 0f 03 64 a0 77 b0 42 47 33 33 00 88 4c 7f 
7a 0f 04 64 a0 77 b0 42 29 33 33 00 75 7c 7f 
7a 0f 05 64 a0 77 b0 43 c1 59 9a 01 a2 27 7f 
7a 0f 01 64 a0 77 b0 42 25 99 9a 00 73 b8 7f 
7a 0f 02 64 a0 77 b0 42 0e 66 66 00 64 44 7f 
7a 0f 03 64 a0 77 b0 42 32 00 00 00 7a d5 7f 
7a 0f 04 64 a0 77 b0 42 24 66 66 00 72 1e 7f 
7a 0f 05 64 a0 77 b0 42 34 00 00 00 7c cf 7f 
7a 0f 01 64 a0 77 b0 42 4a 00 00 00 8a af 7f 
7a 0f 02 64 a0 77 b0 42 45 99 9a 00 87 83 7f 
7a 0f 03 64 a0 77 b0 42 37 33 33 00 7e 66 7f 
7a 0f 04 64 a0 77 b0 42 31 33 33 00 7a 6f 7f 
7a 0f 05 64 a0 77 b0 40 fc cc cd 00 21 cb 7f 
7a 0f 01 64 a0 77 b0 42 3b 33 33 00 80 62 7f 
7a 0f 02 64 a0 77 b0 42 3b 99 9a 00 80 94 7f 
7a 0f 03 64 a0 77 b0 42 23 33 33 00 71 87 7f 
7a 0f 04 64 a0 77 b0 43 e5 66 66 01 c6 07 7f 
7a 0f 05 64 a0 77 b0 42 0f 99 9a 00 65 d8 7f 
7a 0f 01 64 a0 77 b0 43 cc 73 33 01 ad 62 7f 
7a 0f 02 64 a0 77 b0 42 1f 99 9a 00 6f c1 7f 
7a 0f 03 64 a0 77 b0 42 46 66 66 00 87 e8 7f 
7a 0f 04 64 a0 77 b0 43 cd 80 00 01 ae 83 7f 
7a 0f 05 64 a0 77 b0 42 18 00 00 00 6a fd 7f 
7a 0f 01 64 a0 77 b0 42 23 33 33 00 71 89 7f 
7a 0f 02 64 a0 77 b0 42 59 99 9a 00 93 63 7f 
7a 0f 03 64 a0 77 b0 42 4f 33 33 00 8d 3f 7f 
7a 0f 04 64 a0 77 b0 42 34 cc cd 00 7c 37 7f 
7a 0f 05 64 a0 77 b0 42 50 66 66 00 8e d5 7f 
7a 0f 01 64 a0 77 b0 40 e3 33 33 00 1e 1e 7f 
7a 0f 02 64 a0 77 b0 42 24 00 00 00 72 ec 7f 
7a 0f 03 64 a0 77 b0 42 3a 00 00 00 80 c7 7f 
7a 0f 04 64 a0 77 b0 42 1d 33 33 00 6e 8f 7f 
7a 0f 05 64 a0 77 b0 42 18 cc cd 00 6b 63 7f 
7a 0f 01 64 a0 77 b0 41 38 00 00 00 30 1c 7f 
7a 0f 02 64 a0 77 b0 40 d6 66 66 00 1c c6 7f 
7a 0f 03 64 a0 77 b0 42 45 99 9a 00 87 82 7f 
7a 0f 04 64 a0 77 b0 40 f0 00 00 00 1f 73 7f 
7a 0f 05 64 a0 77 b0 42 4e 66 66 00 8c d9 7f 
7a 0f 01 64 a0 77 b0 42 29 33 33 00 75 7f 7f 
7a 0f 02 64 a0 77 b0 41 18 00 00 00 28 43 7f 
7a 0f 03 64 a0 77 b0 42 28 cc cd 00 75 4b 7f 
7a 0f 04 64 a0 77 b0 42 0f 33 33 00 65 a6 7f 
7a 0f 05 64 a0 77 b0 42 34 66 66 00 7c 03 7f 
7a 0f 01 64 a0 77 b0 42 18 00 00 00 6a 01 7f 
7a 0f 02 64 a0 77 b0 41 2c cc cd 00 2d 91 7f 
7a 0f 03 64 a0 77 b0 41 9a 66 66 00 42 da 7f 
7a 0f 04 64 a0 77 b0 42 55 33 33 00 90 35 7f 
7a 0f 05 64 a0 77 b0 43 d2 19 9a 01 b3 45 7f 
7a 0f 01 64 a0 77 b0 42 56 cc cd 00 92 02 7f 
7a 0f 02 64 a0 77 b0 43 df f3 33 01 c1 ba 7f 
7a 0f 03 64 a0 77 b0 42 0e 00 00 00 64 0f 7f 
7a 0f 04 64 a0 77 b0 41 29 99 9a 00 2c f9 7f 
7a 0f 05 64 a0 77 b0 42 1f 33 33 00 6f 8b 7f 
7a 0f 01 64 a0 77 b0 42 31 99 9a 00 7a a5 7f 
7a 0f 02 64 a0 77 b0 41 33 33 33 00 2f bb 7f 
7a 0f 03 64 a0 77 b0 42 27 99 9a 00 74 b3 7f 
7a 0f 04 64 a0 77 b0 43 af 66 66 01 90 73 7f 
7a 0f 05 64 a0 77 b0 43 fa 19 9a 01 db f5 7f 
7a 0f 01 64 a0 77 b0 42 42 00 00 00 84 bd 7f 
7a 0f 02 64 a0 77 b0 42 4d 99 9a 00 8c 76 7f 
7a 0f 03 64 a0 77 b0 41 26 66 66 00 2b 65 7f 
7a 0f 04 64 a0 77 b0 42 42 cc cd 00 85 20 7f 
7a 0f 05 64 a0 77 b0 43 e6 26 66 01 c7 44 7f 
7a 0f 01 64 a0 77 b0 43 43 00 00 00 f4 4b 7f 
7a 0f 02 64 a0 77 b0 43 a8 73 33 01 82 b0 7f 
7a 0f 03 64 a0 77 b0 42 4e 66 66 00 8c db 7f 
7a 0f 04 64 a0 77 b0 42 11 99 9a 00 66 d6 7f 
7a 0f 05 64 a0 77 b0 42 52 66 66 00 8f d2 7f 
7a 0f 01 64 a0 77 b0 41 8a 66 66 00 3d f1 7f 
7a 0f 02 64 a0 77 b0 42 3c cc cd 00 81 2c 7f 
7a 0f 03 64 a0 77 b0 43 d1 4c cd 01 b2 e3 7f 
7a 0f 04 64 a0 77 b0 41 b0 cc cd 00 48 f0 7f 
7a 0f 05 64 a0 77 b0 42 3e 66 66 00 82 f3 7f 
7a 0f 01 64 a0 77 b0 42 5d 99 9a 00 96 5d 7f 
7a 0f 02 64 a0 77 b0 40 c3 33 33 00 19 42 7f 
7a 0f 03 64 a0 77 b0 42 46 66 66 00 87 e8 7f 
7a 0f 04 64 a0 77 b0 42 31 33 33 00 7a 6f 7f 
7a 0f 05 64 a0 77 b0 42 4e 00 00 00 8c a5 7f 
7a 0f 01 64 a0 77 b0 42 1a 00 00 00 6c fd 7f 
7a 0f 02 64 a0 77 b0 42 42 00 00 00 84 bc 7f 
7a 0f 03 64 a0 77 b0 42 59 99 9a 00 93 62 7f 
7a 0f 04 64 a0 77 b0 42 45 33 33 00 86 4f 7f 
7a 0f 05 64 a0 77 b0 40 b9 99 9a 00 18 7d 7f 
7a 0f 01 64 a0 77 b0 43 e4 99 9a 01 c5 a5 7f 
7a 0f 02 64 a0 77 b0 43 27 33 33 00 d9 1b 7f 
7a 0f 03 64 a0 77 b0 41 13 33 33 00 26 e3 7f 
7a 0f 04 64 a0 77 b0 42 5b 33 33 00 94 2b 7f 
7a 0f 05 64 a0 77 b0 42 2e 66 66 00 78 0d 7f 
7a 0f 01 64 a0 77 b0 40 d0 00 00 00 1b 9a 7f 
7a 0f 02 64 a0 77 b0 42 1b 99 9a 00 6c c8 7f 
7a 0f 03 64 a0 77 b0 42 3d 33 33 00 82 5c 7f 
7a 0f 04 64 a0 77 b0 43 db 0c cd 01 bc 0e 7f 
7a 0f 05 64 a0 77 b0 42 52 66 66 00 8f d2 7f 
7a 0f 01 64 a0 77 b0 42 3f 99 9a 00 83 8e 7f 
7a 0f 02 64 a0 77 b0 42 46 00 00 00 87 b5 7f 
7a 0f 03 64 a0 77 b0 44 02 40 00 01 e5 57 7f 
7a 0f 04 64 a0 77 b0 41 c5 99 9a 00 4d 3c 7f 
7a 0f 05 64 a0 77 b0 42 48 00 00 00 88 af 7f 
7a 0f 01 64 a0 77 b0 43 b7 d9 9a 01 99 be 7f 
7a 0f 02 64 a0 77 b0 41 24 cc cd 00 2b 9b 7f 
7a 0f 03 64 a0 77 b0 42 2d 33 33 00 78 76 7f 
7a 0f 04 64 a0 77 b0 42 2a 00 00 00 76 e0 7f 
7a 0f 05 64 a0 77 b0 44 04 c0 00 01 ea ce 7f 
7a 0f 01 64 a0 77 b0 43 e1 a6 66 01 c2 d2 7f 
7a 0f 02 64 a0 77 b0 42 1c 66 66 00 6d 2d 7f 
7a 0f 03 64 a0 77 b0 42 56 66 66 00 91 ce 7f 
7a 0f 04 64 a0 77 b0 43 f8 99 9a 01 d9 7a 7f 
7a 0f 05 64 a0 77 b0 42 46 66 66 00 87 e6 7f 
7a 0f 01 64 a0 77 b0 42 44 66 66 00 86 ed 7f 
7a 0f 02 64 a0 77 b0 43 21 e6 66 00 d3 41 7f 
7a 0f 03 64 a0 77 b0 42 43 99 9a 00 86 85 7f 
7a 0f 04 64 a0 77 b0 42 51 33 33 00 8e 3b 7f 
7a 0f 05 64 a0 77 b0 42 5d 33 33 00 96 26 7f 
7a 0f 01 64 a0 77 b0 42 52 cc cd 00 8f 09 7f 
7a 0f 02 64 a0 77 b0 44 02 6c cd 01 e6 5e 7f 
7a 0f 03 64 a0 77 b0 42 38 66 66 00 7e ff 7f 
7a 0f 04 64 a0 77 b0 42 25 99 9a 00 73 b5 7f 
7a 0f 05 64 a0 77 b0 42 3c 66 66 00 81 f6 7f 
7a 0f 01 64 a0 77 b0 43 28 99 9a 00 da 4d 7f 
7a 0f 02 64 a0 77 b0 43 23 19 9a 00 d5 d6 7f 
7a 0f 03 64 a0 77 b0 42 0e 66 66 00 64 43 7f 
7a 0f 04 64 a0 77 b0 42 2a 00 00 00 76 e0 7f 
7a 0f 05 64 a0 77 b0 42 54 66 66 00 90 cf 7f 
7a 0f 01 64 a0 77 b0 42 36 cc cd 00 7e 36 7f 
7a 0f 02 64 a0 77 b0 42 53 33 33 00 8f 3a 7f 
7a 0f 03 64 a0 77 b0 42 58 66 66 00 92 cb 7f 
7a 0f 04 64 a0 77 b0 42 4c 66 66 00 8b dd 7f 
7a 0f 05 64 a0 77 b0 42 1a cc cd 00 6c 60 7f 
7a 0f 01 64 a0 77 b0 41 2c cc cd 00 2d 92 7f 
7a 0f 02 64 a0 77 b0 42 34 00 00 00 7c d2 7f 
7a 0f 03 64 a0 77 b0 42 40 00 00 00 83 be 7f 
7a 0f 04 64 a0 77 b0 42 2c cc cd 00 77 44 7f 
7a 0f 05 64 a0 77 b0 42 1c 66 66 00 6d 2a 7f 
7a 0f 01 64 a0 77 b0 42 2b 99 9a 00 76 af 7f 
7a 0f 02 64 a0 77 b0 41 2e 66 66 00 2d 5c 7f 
7a 0f 03 64 a0 77 b0 42 18 00 00 00 6a ff 7f 
7a 0f 04 64 a0 77 b0 42 46 00 00 00 87 b3 7f 
7a 0f 05 64 a0 77 b0 42 32 66 66 00 7b 06 7f 
7a 0f 01 64 a0 77 b0 42 4c 00 00 00 8b ac 7f 
7a 0f 02 64 a0 77 b0 42 47 33 33 00 88 4d 7f 
